Date,Content,URL,Thread
"Jun-18-2023, 19:14:53","i know /h/ is pushing the tech and all, but sometimes i just want to gen something softcore once in a while",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786772,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 19:52:25",nice,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786782,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 21:02:07",wow i'm not interested in hardcore so i'd never even visited the /h/ thread before but those guys are out of the fuckin kiddie pool,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786800,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 21:59:03","you can say that again. i like the acthetics, don't necessarily needed them dicked down",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786810,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 22:08:44",2786804 catbox please?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786812,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 23:21:11",https://files.catbox.moe/tvcdcu.png https://files.catbox.moe/hg6nlt.png,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786823,_sdg__Stable_Diffusion___AI_General
"Jun-18-2023, 23:51:17",more ia ai or girls like in pic related in nature backgrounds in the full nude.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786834,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 00:37:33","bowsette was difficult because everything can go wrong. spikes everywhere, going in the wrong direction, broken crowns, and so many bad hands!!",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786858,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 00:40:04",(reply) 2786834,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786861,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 03:48:26",looking for some simple stuff to proooompt to,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786886,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 04:00:50",(reply) 2786886,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786887,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 04:01:58","i meant tags, not pics.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786888,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 05:07:08",unironically ask chatgpt,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786891,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 05:13:26","i would like to see some 90s anime chicks, like saber marionette or outlaw star. now, i don't mean girls from those particular shows but that style. i'd like to see oc of your liking but with that style.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786893,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 06:34:55",make some konosuba when you got spare time,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786903,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 06:58:58",potato farming,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786905,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 07:31:09","now thats s field id like to plow, if you catch my drift. very nice potatos, impressive.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786908,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 08:00:22","""1girl"" or ""1girl, nsfw"" will usually do the job. from then on you can just add random shit and see what you get. just don't expect it to play obedient dress-up doll for you, especially when it comes to colours of things.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786912,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 08:54:10",this seems 90s enough?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786918,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 09:28:30","any prompt words for lower worn skirts? i'd also like the thighhigs to be longer, is there anything for that?",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786922,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 10:31:55","2786800 more than half the /h/ thread is /e/ content. i used to only post there but left it for here once this image gen stuff got good enough for actual /h/. /h/ mods are based for still letting pretty much anything fly in the hdg threads. and don't sell yourselves short, we got some good stuff in here.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786933,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 10:50:44","yes, man, i miss that stuff.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786937,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 12:35:10",(reply) 2786834,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786946,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 13:28:36",can someone tell me how to get something like this? in this style? what's it called?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786949,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:45:22","i used img2img on a few manga/anime images to ""enhance"" them. hope this isn't too off-topic, but i'll dump a few",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786955,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:46:07",(reply) 2786955,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786956,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:46:43",(reply) 2786956,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786957,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:48:00",i used the puffy v10 model iirc,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786958,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:48:41",(reply) 2786958,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786959,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:49:20",(reply) 2786959,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786960,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:49:59",(reply) 2786960,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786961,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:50:56",(reply) 2786961,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786962,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:51:29",(reply) 2786962,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786963,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:52:14",(reply) 2786963,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786964,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 14:53:34","this one's a little lewd, but that'll be it for now. open to suggestions on anime or (colored) manga pages to try next",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786965,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 16:39:52",here's one i had saved already.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786975,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 16:48:35",asuka as the priestess of the tarot. not the expected vestments.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786979,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 16:51:53",the star,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786980,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 19:41:38",2786861 nice.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786993,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 20:16:27",2786993,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2786997,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 20:58:20","fat, green hair, overalls, sneakers",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787011,_sdg__Stable_Diffusion___AI_General
"Jun-19-2023, 23:37:51",is this clara?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787022,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 00:30:28",training on kantoku? really cute.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787031,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 01:23:35",2786980 these are cute. 4u,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787037,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 02:40:26",thanks for more of the good stuff.yes.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787047,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 04:04:02","it's a mixed artist kantoku lora from like march and it's on gayshit. it does have an annoying problem where it adds the ""belly detail line"" twice due to me using some cropped images, but i can get around it well enough to bother trying to do something about it.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787050,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 05:22:56",that looks really good.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787060,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 05:59:03",hmmm... nice bike.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787062,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 06:38:53",catbox?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787065,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 11:45:37",post cat girls,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787094,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 12:14:38","okay  black hair green eyes red collar pink bed  hm, that sd webui cutoff extension seems to work as intended if you don't overdo it.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787101,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 13:05:52",anyone?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787118,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 13:31:11","left to right: pencil, pleated, maxi, (pleated:maxi:1.5), body tights/full-length tights (not sure about this one). i don't know how many tags there are for skirt types. hm, if someone does know i could use that information.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787126,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 13:34:47","just so that you know, danbooru has wiki pages for stuff like that. the skirt page lists a shitload of skirt types, including ""lowleg skirt"" for whatasked for",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787127,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 14:07:14","(reply) 2787118 https://danbooru.donmai.us/wiki_pages/skirt https://danbooru.donmai.us/wiki_pages/pantyhose https://danbooru.donmai.us/wiki_pages/thighhighsyes, but experience is more useful :). ""lowleg"" and ""skirt"" together do nothing. something like ""midriff, mini skirt, bare hips"" approach some of the lowleg image entries.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787145,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 14:23:38",(reply) 2787094,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787150,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 15:34:30",bigger resolution: https://files.catbox.moe/wvahlt.png,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787152,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 17:10:36",interesting couture on this one,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787163,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 17:12:56",and here too,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787164,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 18:07:27",(reply) 2787094,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787183,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 19:06:46",(reply) 2787191,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787192,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 19:42:23",puffy,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787194,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 19:56:29",artist too lazy to produce regular content anymore thats fine,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787196,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 19:57:11",artist too popular for commission work also fine,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787197,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:01:13",got a case of dead for a decade we have the technology,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787198,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:04:04","apparently i can upscale with hires 16:9 aspect ratio gens just fine, i'll try to gen something more appealing/complex when i have the time",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787199,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:06:22","2787150 looking good bois. this one's real nice, what model you using?",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787200,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:09:43","i'm not sure if this is the kind of request this thread accepts can anyone make a lora for this character? https://gelbooru.com/index.php?page=post&s=view&id=5397887 her name is lakshmibai and she's so unpopular no one ever bothered to train a lora for her, i searched over civitai and many other sites but couldn't find one i would train it myself but i don't have a computer to use the training tools, i can only generate ai art using a site called pixai.art which is free and works on my phone",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787201,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:16:46",this was mine heres the catbox  https://files.catbox.moe/qohy04.png,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787202,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:19:17",the prompt (pastel illustration:1.9) and above was doing most of the work if i remember correctly,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787203,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:22:01","if you want someone to make a lora for you, it would bequeath you to gather the images yourself. i haven't trained a lora in a few months so i'm not up on the latest tech.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787204,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 20:35:01",dead for 15 years still fine!,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787205,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:17:24",how many pictures do you need for a lora?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787211,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:39:26","you need maybe 8-10 images, but the more images you have, the better the lora is going to be.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787216,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:44:48","that's part one of the lora rabbit hole. back when i was training them a few months ago, the rule was simply as many ""high-quality images"" as you can get. i think now you can run with even lower than what was considered minimum back then.",http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787218,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:56:38",(reply) 2787198,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787220,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:59:22",(reply) 2787220,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787221,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 21:59:56",(reply) 2787221,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787222,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 22:07:53",remember when trigger ruined christmas?,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787223,_sdg__Stable_Diffusion___AI_General
"Jun-20-2023, 23:07:25",27872212787223  cute slut. too bad she only goes for bones.,http://boards.4chan.org/e/thread/2786465/sdg-stable-diffusion-ai-general#p2787225,_sdg__Stable_Diffusion___AI_General
